iso,abk,afr,alb,amh,arb,asm,ast,azj,bak,bas,bel,ben,bre,bul,cat,ces,chv,ckb,cmn,cnh,cym,dan,deu,div,dyu,ell,eng,est,eus,fin,fra,fry,gle,glg,hau,heb,hin,hsb,hun,hye,ind,ita,jpn,kab,kat,kaz,khk,kin,kir,kmr,kor,lao,lav,lit,lug,mal,mar,mdf,mhr,min,mkd,mlt,mrj,myv,nep,nld,nor,oci,ori,oss,pan,pes,pol,por,pst,roh,ron,rus,sah,sat,skr,slk,slv,spa,srp,swe,swh,tam,tat,tel,tha,tig,tuk,tur,uig,ukr,urd,uzn,vie,yor,yue,zgh
lao,0.8789337612552376,0.8967638405990906,0.8978336453597218,0.8939110279040742,0.8762592493536596,0.9216368012837657,0.8537041989836855,0.8882054025140411,0.8998841044842649,0.8964072390122135,0.9115628064544887,0.9071052866185254,0.8911473656057769,0.9199429437460996,0.8751894445930284,0.9001515556744227,0.9068378354283676,0.9112062048676116,0.8949808326647053,0.872693233484889,0.9152179727199785,0.9006864580547383,0.870999375947223,0.9055897298742979,0.8926629223500044,0.8657395025407862,0.8830346795043238,0.9057680306677364,0.901577962021931,0.8943567798876704,0.8637781938129625,0.8931086743336009,0.901577962021931,0.8704644735669074,0.8950699830614247,0.9051439778907016,0.863956494606401,0.8949808326647053,0.919408041365784,0.8979227957564411,0.8675225104751716,0.8681465632522064,0.9363466167424445,0.9023803155924044,0.8931978247303201,0.8946242310778282,0.8890969064812339,0.8950699830614247,0.8968529909958098,0.8890969064812339,0.9470446643487563,0.0,0.879736114825711,0.9071052866185254,0.8887403048943567,0.8870464473566907,0.8979227957564411,0.9020237140055274,0.882767228314166,0.8872247481501292,0.9183382366051529,0.8843719354551128,0.8932869751270394,0.9036284211464741,0.8822323259338504,0.9001515556744227,0.8913256663992155,0.8457698136756708,0.8857091914059017,0.888829455291076,0.8741196398323973,0.8882945529107604,0.9051439778907016,0.8426495497904966,0.8850851386288668,0.8725149326914505,0.863956494606401,0.9044307747169475,0.898546848533476,0.8768833021306944,0.8652046001604706,0.9112953552643309,0.8951591334581438,0.8635107426228047,0.8963180886154943,0.9373272711063564,0.9249353659623785,0.9223500044575198,0.9018454132120888,0.8923954711598466,0.38013729161094767,0.8866898457698136,0.882410626727289,0.8920388695729696,0.9141481679593475,0.8878488009271641,0.8744762414192744,0.8656503521440669,0.9114736560577694,0.8914148167959347,0.8858874921993403,0.9117411072479272
lav,0.9140590175626282,0.8598555763573148,0.8541499509672819,0.8860657929927788,0.8994383525006686,0.8673442096817331,0.8754568957831862,0.8721583311045734,0.8679682624587679,0.9101364001069805,0.8104662565748417,0.8268699295711865,0.8557546581082285,0.7614335383792458,0.8437193545511278,0.8011054649193189,0.8687706160292413,0.8693946688062761,0.8943567798876704,0.8821431755371312,0.857270214852456,0.8520103414460194,0.8349826156726396,0.8717125791209771,0.8526343942230543,0.8712668271373808,0.8632432914326469,0.873673887848801,0.893821877507355,0.8718017295176964,0.8608362307212267,0.8553980565213515,0.8497815815280377,0.8496032807345992,0.8660961041276634,0.9110279040741731,0.8500490327181955,0.8189355442631719,0.866006953730944,0.8377462779709369,0.8849068378354285,0.8511188374788268,0.8850851386288668,0.8986359989301952,0.8786663100650798,0.8882945529107604,0.9016671124186503,0.8673442096817331,0.8919497191762503,0.8435410537576893,0.9033609699563163,0.879736114825711,0.0,0.5790318266916288,0.8992600517072301,0.8876705001337255,0.8726040830881697,0.8845502362485513,0.8702861727734689,0.8776856557011679,0.7618792903628421,0.904252473923509,0.8949808326647053,0.8778639564946064,0.8552197557279131,0.8579834180262101,0.8463938664527056,0.8503164839083533,0.8244628688597665,0.8563787108852634,0.8638673442096818,0.8503164839083533,0.8017295176963538,0.8422037978069002,0.8616385842917001,0.849870731924757,0.8414905946331461,0.836765623607025,0.8664527057145404,0.8824997771240082,0.8614602834982615,0.7721315859855576,0.7435143086386735,0.8776856557011679,0.7764108050280824,0.8530801462066506,0.8729606846750468,0.9061246322546135,0.8829455291076046,0.8953374342515825,0.8892752072746724,0.8934652759204779,0.8935544263171972,0.8704644735669074,0.8589640723901221,0.8225907105286618,0.8562895604885441,0.8674333600784523,0.8926629223500044,0.8960506374253365,0.9056788802710172,0.9119194080413658
lit,0.8957831862351787,0.8396184363020416,0.8457698136756708,0.8953374342515825,0.8980119461531604,0.8391726843184452,0.848176874387091,0.8942676294909513,0.8866006953730944,0.8515645894624231,0.8299010430596416,0.8299901934563608,0.8346260140857628,0.786039047873763,0.812873317286262,0.8126058660961042,0.8734955870553625,0.8652046001604706,0.8890969064812339,0.8882054025140411,0.8437193545511278,0.8586074708032451,0.8323972541677811,0.8703753231701881,0.8652937505571899,0.8651154497637515,0.8518320406525809,0.8854417402157438,0.8807167691896229,0.9134349647855933,0.8416688954265846,0.8587857715966836,0.8627975394490506,0.8326647053579389,0.8959614870286172,0.8812516715699384,0.8054738343585628,0.8326647053579389,0.8731389854684853,0.8585183204065258,0.8550414549344744,0.8085940982437372,0.885798341802621,0.8803601676027458,0.8813408219666578,0.9211910493001694,0.8905233128287421,0.8715342783275386,0.923063207631274,0.8317732013907462,0.905233128287421,0.9071052866185254,0.5790318266916288,0.0,0.8594989747704377,0.8837478826780779,0.8499598823214763,0.8884728537041989,0.87741820451101,0.8581617188196488,0.7844343407328161,0.892841223143443,0.8840153338682357,0.9053222786841401,0.8423820986003387,0.8379245787643754,0.8608362307212267,0.8457698136756708,0.7949540875456896,0.8335562093251315,0.8404207898725149,0.8359632700365516,0.8116252117321923,0.852545243826335,0.8878488009271641,0.8328430061513774,0.8364981724168672,0.8375679771774984,0.8992600517072301,0.90897744494963,0.8234822144958546,0.8022644200766693,0.7729339395560311,0.842471248997058,0.8006597129357226,0.8404207898725149,0.8746545422127129,0.8947133814745476,0.8993492021039493,0.8480877239903717,0.9019345636088081,0.8833912810912009,0.9113845056610502,0.9056788802710172,0.8784880092716413,0.8199161986270839,0.8292769902826067,0.8914148167959347,0.8761700989569403,0.9266292235000445,0.8988142997236337,0.8769724525274137
lug,0.8821431755371312,0.9128109120085585,0.9107604528840153,0.8751002941963091,0.8911473656057769,0.8563787108852634,0.8944459302843898,0.8783097084782027,0.8868681465632522,0.8695729695997148,0.9054114290808594,0.8870464473566907,0.8936435767139164,0.9172684318445217,0.9168226798609254,0.9108496032807346,0.9066595346349291,0.9005081572612998,0.8796469644289917,0.9078184897922795,0.8808059195863421,0.8785771596683605,0.9073727378086832,0.8822323259338504,0.896585539805652,0.9212801996968887,0.8916822679860925,0.8755460461799054,0.9130783631987163,0.8540608005705626,0.8880271017206026,0.9019345636088081,0.8989926005170723,0.8883837033074797,0.8908799144156192,0.8830346795043238,0.8574485156458946,0.8953374342515825,0.890166711241865,0.8862440937862173,0.8753677453864669,0.8793795132388339,0.85557635731479,0.8854417402157438,0.892841223143443,0.8945350806811091,0.9027369171792815,0.6649728091290007,0.9066595346349291,0.8967638405990906,0.9290362842114647,0.8887403048943567,0.8992600517072301,0.8594989747704377,0.0,0.8837478826780779,0.8909690648123384,0.9010430596416154,0.8910582152090577,0.8900775608451458,0.8955157350450209,0.9084425425693144,0.8948025318712669,0.8833912810912009,0.8825889275207275,0.914326468752786,0.8918605687795311,0.8841936346616743,0.8848176874387091,0.8935544263171972,0.8685923152358028,0.8902558616385843,0.9142373183560667,0.9092448961397878,0.9171792814478024,0.8895426584648302,0.8841936346616743,0.9111170544708924,0.9070161362218061,0.8814299723633771,0.8865115449763751,0.9265400731033253,0.9025586163858429,0.870999375947223,0.907640188998841,0.88713559775341,0.7192654007310333,0.8552197557279131,0.9048765267005437,0.8956940358384594,0.8884728537041989,0.8739413390389588,0.8907907640188999,0.9013996612284925,0.875724346973344,0.8994383525006686,0.8931978247303201,0.8807167691896229,0.8656503521440669,0.8988142997236337,0.8940893286975128,0.8786663100650798
mal,0.9034501203530356,0.8565570116787019,0.9058571810644557,0.8846393866452706,0.8640456450031203,0.848176874387091,0.8512971382722653,0.9204778461264153,0.8702861727734689,0.8644022465899972,0.8621734866720157,0.8840153338682357,0.8844610858518319,0.8331104573415352,0.8874030489435678,0.8256218240171168,0.9122760096282428,0.8579834180262101,0.8606579299277882,0.8845502362485513,0.8039582776143355,0.890166711241865,0.8884728537041989,0.8960506374253365,0.8729606846750468,0.8862440937862173,0.8981010965498796,0.8506730854952305,0.8869572969599714,0.8866006953730944,0.8340911117054471,0.9072835874119639,0.8784880092716413,0.8412231434429883,0.9164660782740482,0.8778639564946064,0.8746545422127129,0.8620843362752965,0.8558438085049478,0.900240706071142,0.916376927877329,0.8570919140590175,0.9078184897922795,0.8594098243737185,0.8915931175893733,0.9137915663724704,0.8656503521440669,0.9136132655790319,0.8937327271106357,0.8739413390389588,0.8882054025140411,0.8870464473566907,0.8876705001337255,0.8837478826780779,0.8837478826780779,0.0,0.8999732548809842,0.8494249799411607,0.8632432914326469,0.9062137826513328,0.8330213069448159,0.8666310065079789,0.8896318088615495,0.8621734866720157,0.8982793973433182,0.8912365160024962,0.894178479094232,0.8668984576981367,0.880092716412588,0.9066595346349291,0.8733172862619238,0.8513862886689846,0.8718908799144156,0.852188642239458,0.8918605687795311,0.8726040830881697,0.8778639564946064,0.8606579299277882,0.8915931175893733,0.8893643576713917,0.8782205580814835,0.8401533386823571,0.850851386288669,0.8675225104751716,0.8496032807345992,0.8831238299010431,0.872693233484889,0.3105999821699207,0.8862440937862173,0.7059819916198626,0.8852634394223053,0.8972987429794063,0.9174467326379602,0.8939110279040742,0.9057680306677364,0.8657395025407862,0.8761700989569403,0.9056788802710172,0.8822323259338504,0.9043416243202282,0.8866006953730944,0.8255326736203975
mar,0.9024694659891237,0.8398858874921993,0.8762592493536596,0.882410626727289,0.8849068378354285,0.6672015690469822,0.8452349112953552,0.8783097084782027,0.8654720513506284,0.8885620041009182,0.8392618347151645,0.6227155210840688,0.8649371489703128,0.8684140144423642,0.8303467950432379,0.8721583311045734,0.9285013818311492,0.8085940982437372,0.8771507533208522,0.885798341802621,0.8591423731835607,0.8295444414727645,0.8490683783542836,0.691272176161184,0.8670767584915753,0.8866006953730944,0.8487117767674066,0.8603013283409111,0.9226174556476776,0.8685923152358028,0.8574485156458946,0.866006953730944,0.9019345636088081,0.8287420879022911,0.8618168850851387,0.878755460461799,0.5769813675670856,0.8675225104751716,0.8907016136221806,0.8846393866452706,0.8789337612552376,0.8462155656592671,0.8769724525274137,0.9117411072479272,0.8890969064812339,0.8882945529107604,0.8580725684229294,0.8670767584915753,0.8993492021039493,0.7806008736738879,0.9098689489168227,0.8979227957564411,0.8726040830881697,0.8499598823214763,0.8909690648123384,0.8999732548809842,0.0,0.8673442096817331,0.878755460461799,0.8728715342783275,0.8584291700098066,0.8974770437728448,0.8403316394757957,0.8596772755638763,0.6002496211108139,0.8349826156726396,0.8169742355353481,0.7970936970669519,0.672818044040296,0.8537041989836855,0.6282428456806632,0.8170633859320674,0.8480877239903717,0.8310599982169921,0.8532584470000891,0.8321298029776233,0.8019078184897923,0.873673887848801,0.8837478826780779,0.9070161362218061,0.6363555317821163,0.8709102255505037,0.862262637068735,0.8513862886689846,0.846483016849425,0.8291878398858875,0.8624409378621735,0.8751894445930284,0.9005081572612998,0.9285905322278684,0.8768833021306944,0.8833912810912009,0.8793795132388339,0.8610145315146652,0.898546848533476,0.8673442096817331,0.5822412409735224,0.8826780779174468,0.9101364001069805,0.8659178033342247,0.9135241151823126,0.8765267005438173
mdf,0.8816082731568156,0.9035392707497548,0.9016671124186503,0.8818757243469734,0.8766158509405366,0.8567353124721404,0.8647588481768744,0.8527235446197736,0.8688597664259605,0.8924846215565659,0.8861549433894981,0.8881162521173219,0.8728715342783275,0.8617277346884193,0.8368547740037443,0.8602121779441918,0.9176250334313988,0.8814299723633771,0.8916822679860925,0.9022911651956851,0.8700187215833111,0.9075510386021217,0.890166711241865,0.8607470803245074,0.8947133814745476,0.862262637068735,0.8963180886154943,0.732281358652046,0.8749219934028706,0.6879736114825711,0.8848176874387091,0.8814299723633771,0.8914148167959347,0.8847285370419897,0.9008647588481768,0.8732281358652046,0.8761700989569403,0.8620843362752965,0.7879112062048675,0.8908799144156192,0.8756351965766247,0.8631541410359276,0.8673442096817331,0.8824997771240082,0.8765267005438173,0.8567353124721404,0.9025586163858429,0.914326468752786,0.8554872069180707,0.8762592493536596,0.8445217081216012,0.9020237140055274,0.8845502362485513,0.8884728537041989,0.9010430596416154,0.8494249799411607,0.8673442096817331,0.0,0.7830970847820273,0.8915931175893733,0.8726040830881697,0.8963180886154943,0.6997414638495141,0.42310778282963357,0.8762592493536596,0.9028260675760007,0.9048765267005437,0.8725149326914505,0.8580725684229294,0.8995275028973879,0.8747436926094322,0.8763483997503788,0.8520103414460194,0.8769724525274137,0.8988142997236337,0.8818757243469734,0.8701078719800303,0.9102255505036997,0.878755460461799,0.8741196398323973,0.8972987429794063,0.8778639564946064,0.8735847374520816,0.8740304894356781,0.87501114379959,0.8920388695729696,0.8991709013105108,0.8794686636355532,0.8772399037175715,0.9078184897922795,0.9182490862084336,0.8931978247303201,0.831684050994027,0.8583400196130873,0.882410626727289,0.8789337612552376,0.878398858874922,0.8562004100918249,0.8713559775341,0.9228849068378354,0.8603904787376304,0.8762592493536596
mhr,0.8834804314879201,0.8513862886689846,0.8915931175893733,0.8906124632254614,0.8964072390122135,0.8513862886689846,0.8924846215565659,0.8598555763573148,0.8868681465632522,0.9080859409824373,0.8830346795043238,0.8815191227600963,0.8668984576981367,0.9182490862084336,0.9058571810644557,0.889810109654988,0.8934652759204779,0.8935544263171972,0.8988142997236337,0.8690380672193991,0.8765267005438173,0.9184273870018721,0.9054114290808594,0.8885620041009182,0.8911473656057769,0.8970312917892485,0.9296603369884996,0.7362039761076936,0.8910582152090577,0.6955513952037086,0.8860657929927788,0.8823214763305697,0.8793795132388339,0.9153962735134172,0.8778639564946064,0.9017562628153696,0.8624409378621735,0.8687706160292413,0.7812249264509227,0.8952482838548631,0.8882945529107604,0.9210127485067309,0.9211910493001694,0.8515645894624231,0.8773290541142907,0.8863332441829366,0.8917714183828118,0.9006864580547383,0.868324864045645,0.8665418561112597,0.8895426584648302,0.882767228314166,0.8702861727734689,0.87741820451101,0.8910582152090577,0.8632432914326469,0.878755460461799,0.7830970847820273,0.0,0.8813408219666578,0.9013105108317732,0.9025586163858429,0.4029597931710796,0.7897833645359722,0.8724257822947312,0.8818757243469734,0.8641347953998396,0.8861549433894981,0.8593206739769992,0.8845502362485513,0.8658286529375055,0.857894267629491,0.8534367477935277,0.896228938218775,0.8435410537576893,0.8717125791209771,0.8986359989301952,0.8732281358652046,0.8865115449763751,0.8427387001872159,0.8602121779441918,0.8685031648390835,0.8854417402157438,0.8946242310778282,0.8739413390389588,0.8894535080681109,0.907996790585718,0.8648479985735937,0.8773290541142907,0.8837478826780779,0.8715342783275386,0.9016671124186503,0.8808950699830614,0.8876705001337255,0.9046982259071054,0.8838370330747972,0.8604796291343496,0.8678791120620486,0.8855308906124632,0.8876705001337255,0.8830346795043238,0.8429170009806544
min,0.9095123473299456,0.9153962735134172,0.8814299723633771,0.8950699830614247,0.8809842203797806,0.8309708478202728,0.8633324418293662,0.8899884104484265,0.9064812338414906,0.9252919675492557,0.8751002941963091,0.8592315235802799,0.8877596505304448,0.8830346795043238,0.8534367477935277,0.8621734866720157,0.9170901310510832,0.8624409378621735,0.8817865739502541,0.8921280199696888,0.8672550592850138,0.8806276187929036,0.9045199251136666,0.8693946688062761,0.8679682624587679,0.8449674601051975,0.8807167691896229,0.9318890969064813,0.9224391548542391,0.9098689489168227,0.8956048854417401,0.9159311758937326,0.8940893286975128,0.876080948560221,0.9007756084514577,0.8499598823214763,0.8562895604885441,0.8632432914326469,0.8644022465899972,0.8936435767139164,0.4218596772755639,0.8587857715966836,0.8832129802977623,0.8670767584915753,0.8877596505304448,0.9034501203530356,0.8689489168226798,0.8359632700365516,0.8986359989301952,0.854863154141036,0.91263261121512,0.8872247481501292,0.8776856557011679,0.8581617188196488,0.8900775608451458,0.9062137826513328,0.8728715342783275,0.8915931175893733,0.8813408219666578,0.0,0.8809842203797806,0.8872247481501292,0.8747436926094322,0.8939110279040742,0.8694838192029954,0.9087099937594723,0.900240706071142,0.8586074708032451,0.8986359989301952,0.8659178033342247,0.8594098243737185,0.8632432914326469,0.872693233484889,0.8778639564946064,0.877774806097887,0.8909690648123384,0.8315949005973077,0.8886511544976375,0.9257377195328519,0.8865115449763751,0.8675225104751716,0.8690380672193991,0.8562004100918249,0.8581617188196488,0.8623517874654543,0.9122760096282428,0.8879379513238833,0.9309084425425693,0.905233128287421,0.9050548274939823,0.8935544263171972,0.8570027636622982,0.8994383525006686,0.9018454132120888,0.9039850227333512,0.8704644735669074,0.8537041989836855,0.8887403048943567,0.8449674601051975,0.8980119461531604,0.9074618882054025,0.8345368636890435
mkd,0.8780422572880449,0.8007488633324418,0.8707319247570652,0.8752785949897478,0.8809842203797806,0.8314165998038692,0.8284746367121334,0.8955157350450209,0.8966746902023713,0.8755460461799054,0.4928233930640991,0.8471070696264598,0.7880003566015868,0.28902558616385843,0.8287420879022911,0.4524382633502719,0.8919497191762503,0.8688597664259605,0.9105821520905768,0.8914148167959347,0.7829187839885887,0.8285637871088526,0.7929036284211465,0.8794686636355532,0.8693946688062761,0.8542391013640009,0.8036016760274584,0.8808059195863421,0.8876705001337255,0.8816974235535349,0.8064544887224747,0.8170633859320674,0.8317732013907462,0.8050280823749665,0.8697512703931533,0.8913256663992155,0.7918338236605152,0.522688775965053,0.8593206739769992,0.8471070696264598,0.879736114825711,0.786039047873763,0.9140590175626282,0.9000624052777034,0.8857091914059017,0.8996166532941071,0.8869572969599714,0.8883837033074797,0.8762592493536596,0.8505839350985112,0.8765267005438173,0.9183382366051529,0.7618792903628421,0.7844343407328161,0.8955157350450209,0.8330213069448159,0.8584291700098066,0.8726040830881697,0.9013105108317732,0.8809842203797806,0.0,0.8677008112686101,0.8913256663992155,0.858250869216368,0.8616385842917001,0.8148346260140858,0.8616385842917001,0.8143888740304893,0.8188463938664526,0.8958723366318979,0.7941517339752162,0.8375679771774984,0.4841758045823304,0.827048230364625,0.8626192386556121,0.79611304270304,0.7855041454934474,0.5641437104395115,0.8952482838548631,0.8859766425960595,0.81795488989926,0.43041811536061336,0.3114914861371133,0.8312382990104306,0.32620130159579214,0.8020861192832308,0.8868681465632522,0.8651154497637515,0.8869572969599714,0.873673887848801,0.9006864580547383,0.8781314076847642,0.8842827850583935,0.8643130961932781,0.8819648747436927,0.5453329767317464,0.8008380137291611,0.889186056877953,0.8864223945796559,0.9219934028706428,0.8875813497370063,0.8937327271106357
mlt,0.9055897298742979,0.9024694659891237,0.8715342783275386,0.8023535704733886,0.6574841758045823,0.8918605687795311,0.8557546581082285,0.9061246322546135,0.8762592493536596,0.9069269858250869,0.8859766425960595,0.8811625211732192,0.8934652759204779,0.8772399037175715,0.84951413033788,0.8771507533208522,0.8885620041009182,0.8684140144423642,0.8559329589016671,0.9013105108317732,0.8874030489435678,0.8920388695729696,0.9117411072479272,0.8834804314879201,0.9085316929660336,0.9014888116252118,0.9058571810644557,0.9043416243202282,0.8862440937862173,0.9022911651956851,0.8672550592850138,0.9248462155656592,0.9014888116252118,0.8643130961932781,0.8832129802977623,0.7518944459302844,0.898903450120353,0.8829455291076046,0.8939110279040742,0.8848176874387091,0.9074618882054025,0.83373451011857,0.8791120620486761,0.866987608094856,0.8983685477400374,0.9092448961397878,0.8903450120353036,0.9104930016938575,0.9171792814478024,0.8778639564946064,0.8770616029241329,0.8843719354551128,0.904252473923509,0.892841223143443,0.9084425425693144,0.8666310065079789,0.8974770437728448,0.8963180886154943,0.9025586163858429,0.8872247481501292,0.8677008112686101,0.0,0.8816082731568156,0.903271819559597,0.8834804314879201,0.9074618882054025,0.9198537933493804,0.8623517874654543,0.8784880092716413,0.9050548274939823,0.8860657929927788,0.8790229116519568,0.8852634394223053,0.8375679771774984,0.8953374342515825,0.8500490327181955,0.829366140679326,0.8918605687795311,0.90291521797272,0.8776856557011679,0.8673442096817331,0.8944459302843898,0.8731389854684853,0.8539716501738434,0.891503967192654,0.8916822679860925,0.9038958723366319,0.8857091914059017,0.8964072390122135,0.8632432914326469,0.8808059195863421,0.7251493269145048,0.9169118302576446,0.8867789961665329,0.9070161362218061,0.8895426584648302,0.8841936346616743,0.9191405901756262,0.8724257822947312,0.8524560934296158,0.8656503521440669,0.8489792279575644
mrj,0.8983685477400374,0.8486226263706873,0.8799144156191495,0.8616385842917001,0.8863332441829366,0.820272800213961,0.8553980565213515,0.8483551751805295,0.8740304894356781,0.9224391548542391,0.882410626727289,0.8402424890790764,0.8863332441829366,0.8674333600784523,0.907640188998841,0.882767228314166,0.9408041365784078,0.8823214763305697,0.9151288223232594,0.8798252652224302,0.850851386288669,0.8884728537041989,0.8570027636622982,0.8603013283409111,0.8721583311045734,0.8872247481501292,0.8635107426228047,0.7357582241240973,0.8913256663992155,0.681554782918784,0.8716234287242578,0.8386377819381295,0.8483551751805295,0.8903450120353036,0.8961397878220557,0.9013996612284925,0.8559329589016671,0.8793795132388339,0.7741820451101008,0.9040741731300704,0.878398858874922,0.9069269858250869,0.9275207274672372,0.8640456450031203,0.875724346973344,0.8762592493536596,0.8668984576981367,0.8977444949630026,0.8684140144423642,0.8835695818846394,0.8849068378354285,0.8932869751270394,0.8949808326647053,0.8840153338682357,0.8948025318712669,0.8896318088615495,0.8403316394757957,0.6997414638495141,0.4029597931710796,0.8747436926094322,0.8913256663992155,0.8816082731568156,0.0,0.7565302665596861,0.8531692966033699,0.8309708478202728,0.8655612017473477,0.8589640723901221,0.8553980565213515,0.8898992600517072,0.8523669430328965,0.8213426049745921,0.8727823838816083,0.8743870910225551,0.857270214852456,0.8902558616385843,0.8763483997503788,0.8858874921993403,0.8552197557279131,0.8363198716234287,0.8656503521440669,0.8759917981635018,0.880092716412588,0.8682357136489257,0.8907016136221806,0.8631541410359276,0.9219934028706428,0.8910582152090577,0.8843719354551128,0.9110279040741731,0.8818757243469734,0.8722474815012927,0.8478202728002139,0.8523669430328965,0.8931086743336009,0.8931978247303201,0.8707319247570652,0.8445217081216012,0.8905233128287421,0.8860657929927788,0.9083533921725951,0.8761700989569403
myv,0.8876705001337255,0.9243113131853438,0.9144156191495051,0.8935544263171972,0.8978336453597218,0.8680574128554872,0.8936435767139164,0.8426495497904966,0.8690380672193991,0.8898992600517072,0.8698404207898724,0.88713559775341,0.8626192386556121,0.8607470803245074,0.8577159668360523,0.8615494338949808,0.9117411072479272,0.8703753231701881,0.8934652759204779,0.8790229116519568,0.8746545422127129,0.875724346973344,0.9011322100383347,0.8698404207898724,0.900597307658019,0.8653829009539091,0.9006864580547383,0.7653561558348934,0.8979227957564411,0.7522510475171614,0.8931086743336009,0.8808950699830614,0.8847285370419897,0.8951591334581438,0.8917714183828118,0.9073727378086832,0.8759026477667825,0.859944726754034,0.7937059819916199,0.8623517874654543,0.8673442096817331,0.8727823838816083,0.8790229116519568,0.8850851386288668,0.8772399037175715,0.8520103414460194,0.8723366318980119,0.8973878933761255,0.8557546581082285,0.8771507533208522,0.8734955870553625,0.9036284211464741,0.8778639564946064,0.9053222786841401,0.8833912810912009,0.8621734866720157,0.8596772755638763,0.42310778282963357,0.7897833645359722,0.8939110279040742,0.858250869216368,0.903271819559597,0.7565302665596861,0.0,0.8703753231701881,0.9127217616118392,0.8954265846483016,0.87501114379959,0.8613711331015423,0.8874030489435678,0.8739413390389588,0.8549523045377553,0.8578051172327716,0.8585183204065258,0.9004190068645805,0.90291521797272,0.8758134973700632,0.8945350806811091,0.8818757243469734,0.8654720513506284,0.8791120620486761,0.8677008112686101,0.8653829009539091,0.8832129802977623,0.8505839350985112,0.8754568957831862,0.8849068378354285,0.8943567798876704,0.8620843362752965,0.900240706071142,0.9064812338414906,0.8882054025140411,0.8159044307747169,0.8562004100918249,0.8788446108585183,0.8647588481768744,0.8658286529375055,0.8675225104751716,0.8701970223767496,0.9191405901756262,0.8795578140322724,0.8722474815012927
nep,0.9160203262904519,0.8356066684496746,0.8847285370419897,0.8762592493536596,0.8693055184095569,0.5942765445306232,0.8771507533208522,0.8785771596683605,0.8784880092716413,0.910314700900419,0.8568244628688597,0.5361504858696621,0.8687706160292413,0.8321298029776233,0.8531692966033699,0.8956940358384594,0.8866006953730944,0.839440135508603,0.8700187215833111,0.8831238299010431,0.8624409378621735,0.8263350271908709,0.8147454756173665,0.7083890523312828,0.8770616029241329,0.8718017295176964,0.8711776767406615,0.8462155656592671,0.8818757243469734,0.8658286529375055,0.8571810644557368,0.8566461620754212,0.8759026477667825,0.8357849692431131,0.8836587322813587,0.8659178033342247,0.4881875724346973,0.8952482838548631,0.8984576981367567,0.8688597664259605,0.9000624052777034,0.8209860033877151,0.8497815815280377,0.8652937505571899,0.8668093073014175,0.8801818668093073,0.8364981724168672,0.8850851386288668,0.8956048854417401,0.8042257288044932,0.8992600517072301,0.8822323259338504,0.8552197557279131,0.8423820986003387,0.8825889275207275,0.8982793973433182,0.6002496211108139,0.8762592493536596,0.8724257822947312,0.8694838192029954,0.8616385842917001,0.8834804314879201,0.8531692966033699,0.8703753231701881,0.0,0.8277614335383792,0.8433627529642507,0.8377462779709369,0.6183471516448248,0.8627083890523313,0.5529999108496033,0.839083533921726,0.8829455291076046,0.8363198716234287,0.8739413390389588,0.861906035481858,0.8488009271641258,0.8763483997503788,0.8793795132388339,0.8919497191762503,0.6471427297851475,0.8722474815012927,0.8638673442096818,0.8593206739769992,0.8627975394490506,0.854863154141036,0.8692163680128376,0.8798252652224302,0.8824997771240082,0.8711776767406615,0.8840153338682357,0.8633324418293662,0.859588125167157,0.8822323259338504,0.911651956851208,0.8848176874387091,0.589551573504502,0.8908799144156192,0.9136132655790319,0.8926629223500044,0.8873138985468485,0.8759026477667825
nld,0.8912365160024962,0.4307747169474904,0.8697512703931533,0.8907907640188999,0.8652937505571899,0.7969153962735134,0.8362307212267094,0.8836587322813587,0.8838370330747972,0.9038067219399126,0.823303913702416,0.8396184363020416,0.8163501827583132,0.8184897922795756,0.8117143621289115,0.8461264152625478,0.8762592493536596,0.8574485156458946,0.9186948381920299,0.8801818668093073,0.8263350271908709,0.6839618436302042,0.5153784434340732,0.8055629847552821,0.8804493179994651,0.8822323259338504,0.5849157528751002,0.8672550592850138,0.8811625211732192,0.8931978247303201,0.8549523045377553,0.5039671926540074,0.8816974235535349,0.825354372826959,0.8807167691896229,0.8921280199696888,0.8291878398858875,0.8370330747971828,0.8854417402157438,0.8902558616385843,0.9081750913791566,0.7955781403227243,0.8754568957831862,0.8689489168226798,0.8980119461531604,0.8677899616653294,0.9045199251136666,0.8830346795043238,0.8661852545243826,0.8451457608986359,0.9221717036640813,0.9001515556744227,0.8579834180262101,0.8379245787643754,0.914326468752786,0.8912365160024962,0.8349826156726396,0.9028260675760007,0.8818757243469734,0.9087099937594723,0.8148346260140858,0.9074618882054025,0.8309708478202728,0.9127217616118392,0.8277614335383792,0.0,0.6111259695105643,0.8299901934563608,0.8248194704466434,0.8850851386288668,0.8402424890790764,0.8392618347151645,0.8472853704198984,0.85557635731479,0.8677899616653294,0.7846126415262549,0.8103771061781225,0.8378354283676562,0.868681465632522,0.8758134973700632,0.8494249799411607,0.8404207898725149,0.8312382990104306,0.8307925470268342,0.834447713292324,0.6053311937238122,0.900597307658019,0.8917714183828118,0.8833021306944816,0.9152179727199785,0.8717125791209771,0.9093340465365071,0.8996166532941071,0.8959614870286172,0.8430953017740929,0.8241954176696087,0.820272800213961,0.875724346973344,0.908620843362753,0.8855308906124632,0.8759026477667825,0.9115628064544887
